1190.0,"['22319', '16668', '18295', '6682', '2404', '9253', '5940', '2904', '1818', '6702']"
1191.0,"['6746', '4063', '2904', '1535', '270', '9989', '4224', '5081', '813', '5114']"
1193.0,"['20031', '8525', '31637', '8841', '10165', '12403', '18153', '14741', '13759', '18679']"
1194.0,"['13667', '11757', '23755', '1575', '121', '15809', '1535', '21881', '8074', '2167']"
1195.0,"['13759', '20785', '7674', '17741', '14741', '14227']"
1196.0,"['2904', '889', '1575', '9919', '6547', '1519', '20787', '2993', '11759', '226']"
1197.0,"['199', '11111', '1535']"
1198.0,"['8247', '10408', '1686', '205', '249', '6', '2236', '5060', '2889', '2144']"
1199.0,"['6880', '22319', '9989', '6746']"
1200.0,"['64', '1195', '61', '469', '853', '2236', '120', '121']"
1201.0,"['9756', '19815', '17265', '6547', '1575', '4224', '14741', '2904', '20507', '9252']"
1202.0,"['10620', '15583', '14741', '193', '8424', '4214', '3455', '18677', '79', '8407']"
1204.0,"['25013', '21995', '6045']"
1205.0,"['8074', '5114', '121', '20', '1535', '245', '1818', '5630', '3588', '9253']"
1206.0,[]
1207.0,[]
1208.0,"['2025', '6573', '16498', '21881', '20507', '22199', '3588', '8841', '20787', '23755']"
1209.0,"['22789', '17729', '23273', '25159', '25157', '4654', '22729', '17265', '27655', '23289']"
1210.0,"['33', '73', '226', '2404', '60', '177', '2002', '1195', '1818', '2795']"
1211.0,"['19815', '13601']"
1212.0,"['16498', '22535', '24703', '1535']"
1213.0,"['16732', '10087', '1575', '1852', '7791', '12403', '14813', '6862', '14515', '8557']"
1214.0,"['11433', '15809', '11757', '8525', '5081', '226', '8769', '1530', '2926', '9989']"
1215.0,"['7791']"
1216.0,"['11771', '2904', '199', '9253', '9989', '2025', '13601', '12113', '20583', '523']"
1217.0,[]
1218.0,"['23199', '18115', '1482', '22319', '6880', '10087', '2025', '857', '813', '11759']"
1219.0,"['22199', '11285', '14467', '26243', '14075', '5081', '15451', '30276', '355', '10794']"
1220.0,"['22729', '21881', '22199', '26243', '20', '1535', '8074', '1575', '22535', '9989']"
1221.0,"['3455', '14289', '14741', '11617', '8525', '17895', '10719', '9181', '9989']"
1222.0,"['9253', '13469', '14227', '9756', '4059', '18153', '12189', '528', '11597', '16001']"
1223.0,"['10278', '17549', '15225', '8675', '11597', '14749', '23277', '4224', '11887', '17074']"
1224.0,[]
1226.0,"['904', '900', '905', '898', '11061', '18115', '14513', '895', '892', '901']"
1227.0,"['5081']"
1229.0,[]
1230.0,"['6746', '20', '6702', '13601', '269']"
1232.0,"['9756', '1604', '1195', '14227', '13759', '20507']"
1233.0,"['18671', '15225', '14813', '13759', '1575', '2904', '8861', '7593', '12175', '2167']"
1235.0,"['14075', '20785', '20853', '21431', '26243', '9041', '14741', '18153', '23755', '1575']"
1236.0,"['6746', '4181', '5114', '10087', '14345', '2167', '9919', '14741', '121', '4059']"
1237.0,"['2236', '16918', '11771', '442', '4437', '23199', '10408', '27821', '9919', '14713']"
1238.0,"['4181', '2167', '7054', '8525', '71', '2251', '10620', '9367', '1519', '79']"
1239.0,"['4280', '7054', '199', '339', '6594', '777', '9756', '2001', '5204', '4282']"
1241.0,[]
1243.0,[]
1244.0,"['11617', '5081', '6880', '6547', '22319', '4181', '7593', '15689', '2167', '8769']"
1245.0,"['14741', '16498', '11887', '9989', '28825', '27989', '10521', '9734', '18153', '5081']"
1247.0,"['11757', '26243', '20787', '11617']"
1248.0,"['6325', '2472']"
1249.0,"['20583', '121', '16011', '16498', '19815', '18153', '29803', '5114', '22319', '21881']"
1250.0,[]
1251.0,"['16417', '23281', '11499', '10460', '849', '7311', '16001', '934', '9253', '1889']"
1252.0,"['19815', '6547', '6351', '1530', '10080', '9756', '8675', '15809', '16001', '20541']"
1253.0,"['2795', '1575', '2904', '154', '1726', '3927', '2581', '225']"
1254.0,"['13659', '14227', '19221', '18671', '9253', '10080', '10719', '8525', '11499', '22535']"
1255.0,"['16498', '18507', '6547', '853', '4224', '19815', '5680', '9989', '9756', '20']"
1256.0,"['5081', '8074', '28121', '22199', '16498', '226', '6880', '934', '6547', '20787']"
1257.0,"['226', '7311', '10495', '849', '5081', '30276', '26349', '16498', '15689', '8795']"
1258.0,"['356', '3927', '2904', '11759', '1575', '2001', '10087', '16498', '6702']"
1259.0,"['16742', '240', '2508', '11843', '5958', '1840', '11757', '14813', '8769', '7674']"
1260.0,"['19815', '22319', '3457', '1535', '11757']"
1263.0,"['3588']"
1265.0,"['14289', '9926', '7054', '3470']"
1266.0,"['31043', '30276', '9919', '26243', '226']"
1267.0,"['22147', '24415', '27899', '16592', '21995', '1535', '22265', '1575', '7724', '2904']"
1268.0,"['11887', '1689', '16001', '4181']"
1269.0,"['572', '1535', '5114', '164', '245', '552', '71', '21881', '205', '4224']"
1271.0,"['8246', '269']"
1272.0,"['11757', '1121', '1526', '2201', '527', '1119', '199']"
1273.0,"['227', '2025', '2236', '12355', '11111', '1210', '101', '5081', '32', '4224']"
1274.0,"['11111', '10080', '18677', '355', '2787', '5081']"
1275.0,"['4654', '60', '2025', '68', '5081', '71', '3457', '356', '3588', '1195']"
1276.0,"['6880', '16498', '8769', '15451']"
1277.0,"['164', '1239', '813', '996', '532', '550', '1313']"
1278.0,"['19815', '10620']"
1279.0,[]
1280.0,"['2759', '317', '5630', '6372', '430', '164', '2904', '5681', '2025', '552']"
1281.0,"['1119', '1564', '1118', '5114', '14353', '22319', '20507', '9756', '6880', '6746']"
1282.0,"['14813', '9253', '12189', '9919', '13759', '1210', '20583']"
1283.0,"['7054', '22789', '3092', '22319', '6045', '1535', '14713', '1575', '22265', '6547']"
1284.0,"['3457', '4898', '431', '18153', '853', '18115', '26243', '13601', '13759', '6702']"
1285.0,"['19815', '4224', '16498', '11757', '31859']"
1286.0,"['7817', '889', '9041', '11759', '4214', '4654', '11757', '10620', '121', '8937']"
1289.0,"['2904', '5681', '164', '3588', '457', '3167', '6045']"
1290.0,"['1579', '442', '530', '20', '101', '7724', '2966', '100', '5300', '5114']"
1291.0,"['31043', '1535', '2167', '12189', '14813', '11741', '13601', '23847', '9253', '11757']"
1294.0,"['27899', '8074', '22319', '28121', '11617', '20507', '26243', '28223', '30276', '14467']"
1296.0,"['22319', '10620']"
1297.0,"['1535', '9919', '3588', '10793', '23755', '28223', '10620', '14741', '223', '6702']"
1298.0,[]
1299.0,"['10620', '11757']"
1300.0,"['18277', '6512', '13663', '15809', '1195', '15583', '1840', '17777', '15315', '9041']"
1301.0,"['17265', '2904', '1575', '29803', '2581', '813', '8074', '226', '11741', '205']"
1302.0,"['8769', '20583', '853', '22319', '10161', '6707', '11123', '14713', '11013', '4224']"
1303.0,"['14749', '2993', '15583', '10719', '13759', '12549', '14967', '15451', '14741', '5958']"
1304.0,"['431', '523']"
1305.0,"['6746', '28223', '23673', '14713', '6880', '11013', '9919', '11757', '18507', '4224']"
1306.0,"['13601', '8407', '6201', '8074']"
1307.0,"['5081', '6893', '199', '2411']"
1308.0,"['20785', '30307', '12549', '14075', '6324', '15451', '6880', '4214', '6682', '7593']"
1309.0,"['10620', '5114', '10793', '9919', '6547', '1535', '12189', '3588', '6880', '10589']"
1310.0,"['10790', '8841', '29067', '13759', '20031', '2966', '6547', '14967', '6746', '18897']"
1311.0,"['4059', '6351', '11319', '13659', '4181', '10719', '23277', '13759', '11757', '23847']"
1313.0,"['9041', '19815', '813', '223', '23289', '17074', '11597', '2787', '11741', '2001']"
1314.0,[]
1316.0,"['27899', '22319', '22199', '10793', '8841', '13759', '11111', '6547', '9253']"
1317.0,"['4224', '269', '21881']"
1318.0,"['20', '1535', '2904', '1818', '47', '356', '2025', '1575', '5681', '1']"
1319.0,[]
1320.0,"['902', '6547', '904', '4835', '21881', '813', '5114', '18679', '6702', '226']"
